Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Slovak Republic,SVK,..,17079389000,50303190000,51949311000,53972981000,54488352000,57325207000,59596599000,73195492000,79034707000,70804330000,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Solomon Islands,SLB,..,..,858979631.76183,697458792.772927,686326347.948075,974080142.13,987382608.73,1024865155.67,1446400303.87,..,1966400000,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,South Africa,ZAF,105656000000,417454000000,..,2327598423524.07,2557727087795.13,2856975475258.65,3169769509706,3633280303931,4212428586857.68,4590876785456.71,5073987524917.23,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Spain,ESP,115478465736.3,365495297101.454,1090154848497.32,1136260202508.95,1189987209209.71,1247195481671.84,1299860823414.02,1395605216509.28,1568613622476.01,1638111332270.71,1500222964612.17,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Sri Lanka,LKA,310781000000,1218700000000,7390899000000,8503200000000,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,St. Kitts and Nevis,KNA,..,..,1482430000,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,St. Lucia,LCA,..,777500000,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,St. Vincent and the Grenadines,VCT,204600000,553600000,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Sweden,SWE,..,1692408000000,1974585000000,2020925000000,2039217000000,2032635000000,2040670000000,1952715000000,2218168000000,2221750000000,2164870000000,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Switzerland,CHE,45504934744.74,121553148508.27,137192219098.87,136535794763.72,131373735249.06,138858658681.67,132525277485.79,135879030446.98,145259943927.58,148560337328.65,139122308247.09,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Tajikistan,TJK,..,2038198000,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Thailand,THA,402815000000,1113565000000,4682267290000,5039812390000,5443147050000,..,6207202910000,6523900410000,7881197250000,9471034940000,10487607320000,10974676150000
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Tonga,TON,..,..,378478931,434560042,460835620,463884525,522300687,494977339,504155080,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Tunisia,TUN,5923800000,16695000000,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Turkiye,TUR,118883000,..,644136835486.386,681906402859.628,788843272377.922,929678457484.915,1098685088908.14,1463944856594.72,2110384229068.51,3089354761757.86,5291019729540.62,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Uganda,UGA,..,..,..,..,..,..,41776374850242,50824110408736,61722881770559,76087105572302,87706407271883,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Ukraine,UKR,..,77020400000,1010314500000,1397127900000,1712921200000,1989511300000,2026023700000,1922071200000,2479012600000,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,United Kingdom,GBR,185954000000,964282000000,2804790000000,2835378000000,3119005000000,3358413000000,3404144000000,3581465000000,4136307000000,4269011000000,3568438000000,3758903000000
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,United States,USA,2440950000000,3410250000000,16807641000000,17555132000000,18415386000000,19027917000000,20336229000000,21546950000000,26596728000000,28050526000000,29359086000000,31844764000000
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Uruguay,URY,3436000000,..,590186383919.879,745197458875.336,805482973891.575,840249385664.525,950488523890.387,1099719062582.05,1359155730462.28,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Vanuatu,VUT,4629300000,..,..,..,..,..,..,..,..,90575000000,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Viet Nam,VNM,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Zambia,ZMB,276980900,..,74164628681.67,90603687636.18,100340554370.97,128742864899.53,164312808917.16,186068249736.33,344509653199.69,315877936572.04,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..
"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,World,WLD,..,..,..,..,..,..,..,..,..,..,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 12/16/2024,,,,,,,,,,,,,,,
