Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Malaysia,MYS,2.704875,3.8,3.27285974643047,3.90550026302768,4.14830066287879,4.30044087761124,4.03513013706806,4.14246973569731,4.20348194851884,4.14329759817721,4.40107634540072,4.56062343240897
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Maldives,MDV,9.55174166666667,11.77,15.3803935180893,15.3663312211982,15.3684076818158,15.3869685099846,15.3908372695852,15.3820419226831,15.3812695278705,15.3726984126984,15.386625,15.3867943548387
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Mali,MLI,272.264787954393,710.207977031367,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Malta,MLT,0.31779,0.438149991666667,..,..,..,..,..,..,..,..,..,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Mauritania,MRT,8.0609,23.8923333333333,30.2725,32.4671666666667,35.2370833333334,35.7944166666667,35.6775,36.6908333333334,37.1891666666667,36.0633333333333,36.935,36.4891666666666
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Mauritius,MUS,14.8634666666667,26.2495583333333,30.6216166666667,35.0567,35.5418833333333,34.4814083333333,33.93445,35.4735166666667,39.3469333333333,41.6921333333333,44.182775,45.267225
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Mexico,MEX,2.81259916666667,9.45555833333333,13.29245,15.8482666666667,18.6640583333333,18.9265166666667,19.2443416666667,19.2636333333333,21.4856083333333,20.2724083333333,20.12735,17.7587166666667
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,"Micronesia, Fed. Sts.",FSM,1,1,1,1,1,1,1,1,1,1,1,1
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Moldova,MDA,..,12.4342166666667,14.0356300499232,18.8184751452893,19.923827563342,18.4990348873528,16.8020517223502,17.5734688664875,17.3218352091831,17.6804661418331,18.8971896198157,18.1639377592166
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Mongolia,MNG,..,1076.66666666667,1817.93870833333,1970.30916666667,2140.29086406116,2439.77720111244,2472.48405114235,2663.54139820163,2813.28983532639,2849.2886145414,3140.67788364809,3465.73653626198
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Montenegro,MNE,..,1.08270508132601,0.752728196932591,0.901296423367096,0.903421436257288,0.88520550826938,0.846772667108096,0.893215581479226,0.877475207233012,0.845376564367945,0.950915533962108,0.924709622987356
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Morocco,MAR,8.24234166666666,10.6256361666667,8.40633668826152,9.76434827950111,9.8074760315025,9.6919978888289,9.38610242091972,9.61707609950743,9.49684732221969,8.98848402414138,10.1606602430359,10.1314260970897
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Mozambique,MOZ,0.929088833333333,15.22725,31.3526877009443,39.9824741465406,63.0562327310371,63.584322913399,60.3262076432022,62.5483333333333,69.465,65.465,63.8508333333333,63.8858333333333
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Myanmar,MMR,6.33855833333334,6.516725,984.345747560046,1162.61532862554,1234.86951666667,1360.35870704085,1429.80797520107,1518.25511666667,1381.61916666667,1615.36666666667,1932.54333333333,2100
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Namibia,NAM,2.58732083333333,6.93982833333333,10.8428875,12.8819208333333,14.7087666666667,13.3129,13.2339416666667,14.4486904166667,16.4632666666667,14.778675,16.3558583333333,18.4463083333333
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Nauru,NRU,1.28105666666667,1.72482666666667,1.10936329281692,1.33109026245502,1.34521397601947,1.30475807671592,1.33841214646451,1.43850654421382,1.45308511847016,1.33122425957081,1.44166445896522,1.50519106560508
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Nepal,NPL,29.3691666666667,71.0937958333333,97.5548421567946,102.405134331356,107.383815174654,104.511885242862,108.930134109273,112.609482758621,118.345187275986,118.134081604947,125.199457792609,132.115460088756
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Netherlands,NLD,1.82094166666667,..,..,..,..,..,..,..,..,..,..,..
