Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Lesotho,LSO,72373876.7409768,417891096.032125,1081271062.14794,997431660.022088,925195318.767947,657668309.282079,728527649.979486,774095190.47731,730280379.220373,798207194.327049,771278260.396463,854088923.807729
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Liberia,LBR,..,267707.367815772,498992032.991349,560742588.406987,586024559.973528,585997776.606725,332150947.81251,297070852.933413,340965880.534905,700828780.063079,599660417.529906,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Libya,LBY,7225218009.41799,13729870472.1936,93615450486.7895,77649594284.0862,70191441968.8814,79417877682.1686,85335649782.1665,84663589516.8684,79656428064.8913,82262074686.351,86683417844.2693,92427294786.8624
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Lithuania,LTU,..,1362679200.14878,8729460563.48084,1697150153.84852,2599864854.6003,4449678813.3316,5770956096.50459,5085045225.2078,4846519049.92043,5579844284.24645,5365254190.36888,6168341355.74637
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Luxembourg,LUX,212608853.950435,97465747.9509168,863655853.977499,770747330.389649,973176553.118613,878080634.297165,938890223.596831,1054874472.69212,1119076142.01965,2920761393.10535,2873502278.71074,2977407185.9864
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,"Macao SAR, China",MAC,520624844.411252,3323014302.25176,16444386287.6882,18890787008.0417,19491696000,20169663000,20281241000,22214954000,25144935000,26664872000,25970915000,27770639000
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Madagascar,MDG,92084945.4410949,285182984.805489,773817323.366607,832008813.363757,1183690792.01019,1600175022.31326,1739588290.28962,1693147648.47775,1980766598.34546,2334564597.58187,2159914363.96649,2631980575.49645
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Malawi,MWI,142103069.714402,246503870.879229,616100759.686287,681580478.271052,610774217.598916,768401046.225973,766154761.931253,846839844.266183,594498493.623211,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Malaysia,MYS,10658831703.2052,28650936563.5298,115958875075.857,95282342267.7486,94481267074.1533,102446599680.702,101452531755.37,103629721168.985,107643865229.363,116915867599.997,114658812345.11,113462632023.729
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Maldives,MDV,24378453.1447838,122801161.555359,614684246.485376,563873734.60286,467323386.048191,587346816.807916,712157733.781107,753496279.806938,984930745.339245,805808189.424559,832094352.898169,590522550.56534
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Malta,MLT,1492208124.72436,1471281813.84209,619373096.55437,571697422.679452,677039187.752481,832991850.762179,1024613729.12179,937615561.122226,930464309.381045,1149326794.25072,1199148720.77094,1222820471.48281
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Mauritania,MRT,58538414.6263391,49402252.9554015,635387343.480939,822269358.346095,848467104.487379,873822720.854328,934291833.830821,1028702420.51919,1493184646.02741,2038562789.40175,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Mauritius,MUS,761194246.136063,914366133.679955,3920880590.24131,4259691508.3633,4962069842.12085,5984338261.63058,6353096296.20215,7362471785.78251,7291065336.38291,8562656039.81864,7792807407.92421,7247890260.49611
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Mexico,MEX,10216845193.6425,35577279053.6649,195681624545.922,177596632552.624,177973637254.61,175469669183.544,176390278595.584,183056094117.556,199069188921.046,207799490381.042,201118689946.087,214316827085.02
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,"Micronesia, Fed. Sts.",FSM,..,113047175.64761,114124949.546814,135114898.29569,156984836.357184,203718873.504125,203528219.216567,397158244.634291,451912609.039125,497434120.418255,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Moldova,MDA,..,222490325.115233,2156677861.04442,1756772270.0972,2205927462.61469,2803268841.80309,2995238116.31008,3059660617.37019,3783579237.84116,3901933744.98529,4474190590.35256,5453111013.53607
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Mongolia,MNG,..,202077115.561911,1651791011.42218,1322495172.72512,1304052963.0909,3016698322.08149,3549666961.87949,4363699115.81581,4545276809.36506,4380126028.64883,3398458522.32196,4785543819.70989
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Montenegro,MNE,..,..,662568377.651563,681847411.617033,793654021.992476,1015962460.25023,1202486372.13988,1529177036.35033,2134820419.92713,1981678244.50269,2040827973.50695,1573580964.08645
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Morocco,MAR,2337533790.10115,5016934754.82376,20272045638.8487,22749566243.6606,25096263443.799,26189585939.2967,24461023093.2087,26412762236.8499,35997639773.4544,35648269520.1527,32314245660.4383,36327701787.7523
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Mozambique,MOZ,231744264.266615,742321151.033547,3221260726.78887,2581229792.39729,2046671563.87338,3361224769.14469,3105757331.8387,3889883054.9102,4075392951.36618,3780829521.56119,2938739967.66209,3637000551.83482
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Namibia,NAM,..,259836317.576792,1177201629.8477,1688180787.14781,1833673822.03675,2432221196.06343,2149813974.088,2049134995.15919,2171055563.07623,2763919782.17433,2803462864.6202,2956284637.81427
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Nepal,NPL,354107095.132094,987342047.009884,6216255070.07087,8145463907.87798,8734510298.83136,9435255966.98232,8335473017.41812,8713166195.10835,11467799301.6084,9638842483.90472,9319150273.48101,12456122668.8948
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Netherlands,NLD,34401209143.9927,17688007846.9298,43054391590.6256,38213751383.3571,35905772878.2734,38421990800.0802,38431677254.824,43320049622.8042,53971404675.3332,64469433091.37,63352655591.2206,69829689143.2849
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,New Zealand,NZL,4129354287.05595,3952081062.22381,15861069905.1322,14699798262.9867,17808384489.6379,20683740690.7906,17656593019.6171,17813501891.014,13733288688.8516,16113750239.6804,14399554617.1628,15487380827.5418
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Nicaragua,NIC,165533453.144784,492485081.971073,2276176780.7117,2492262791.93881,2447771381.81086,2757785586.66498,2261143360.12993,2397444668.92872,3211903361.95717,4046556203.71439,4404430742.32312,5446998877.80189
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Nigeria,NGA,4128789618.08766,10099448197.5379,35070259874.4871,29011450144.31,28020197619.3379,40499220796.3652,42838869124.791,38335890478.7729,36729565817.615,40476363167.0316,35563949955.4969,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,North Macedonia,MKD,..,460208291.007042,2964236411.99583,2470701359.60007,2751929520.8021,2801853318.34827,3284003546.93106,3650514750.41521,4126254083.78,4129287737.28112,4120124979.25763,5014981540.03403
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Norway,NOR,15788119113.9691,27922060281.5661,64800723856.6031,57455936481.5608,60445172369.6599,65923863904.4306,63145471060.2407,66946037549.8517,75258813465.0281,84270941751.0846,72077375478.9291,80459096008.3425
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Oman,OMN,1783597593.42604,2379851418.47575,16323681793.6461,17543298732.7005,20261504991.421,16087970171.3202,17387546506.3455,16660777436.189,15006140748.0941,19729709613.7596,17496554658.8078,17298247786.0752
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Pakistan,PAK,1046429500.63308,2087167574.18215,14306811155.4783,20027864211.2597,22027605269.5237,18455861310.286,11837177725.8521,16586046186.2171,18521734363.9531,22811522857.5295,9926587077.28489,13730353485.3454
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Panama,PAN,343513777.012704,722595056.913888,4032196741.33614,3378098353.89896,3846753359.06372,2703336161.52673,2121303718.10741,3423477098.41293,9613847648.57363,8832242051.03447,6876072133.54101,6756683681.74504
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Papua New Guinea,PNG,427289975,304157921.747747,2329505233.38802,1758569679.62188,1656817794.83772,1735798651.35536,2213546838.5573,2308231641.55446,2686185780.88876,3240131311.16525,3982557795.83284,3901331641.41289
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Paraguay,PRY,674873064.92467,772414513.758737,6986586468.56047,5938523046.9591,6880868043.64371,7877536165.92124,7697884446.2912,7717366750.62534,9202411639.30502,9661226172.74015,9518826116.61083,9885683629.59266
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Peru,PER,1890650000,8675891763.57695,62529703139.4597,61594854517.8208,61801163825.775,63819289822.9382,60333192028.0169,68440494635.2458,74961659711.1288,78589897922.7032,72328123071.4846,71394387239.6392
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Philippines,PHL,2036231453.24437,15074070180.8192,79629428309.078,80640411491.447,80666223156.9831,81413504334.4498,79195598849.54,89515298355.7402,109990274218.874,108754857244.204,96040188240.9305,103742233308.668
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Poland,POL,4673859367.77112,27469379417.1752,100452420334.113,94902630299.2186,114328539232.702,113267368075.15,116956636327.589,128392157887.295,154219192491.435,166030186476.158,166663927036.393,193783277723.378
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Portugal,PRT,20578947935.3467,14262113156.7969,19700737012.1143,19402623792.0829,24989773864.5767,26096701287.2382,24920338987.3177,25002862227.513,29459811842.7908,32535115418.1482,32231572058.7869,35243055047.801
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Qatar,QAT,951656596.257737,1163240534.55416,43215459717.5334,37257529105.0352,31887349772.9792,15007730964.8132,30358280804.0766,39718464943.2827,40972506521.4797,42212542110.0839,47389335669.7513,51538727785.639
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Romania,ROU,1374053812.57913,3395672575.31485,43186336127.8466,38700983240.8315,39953479392.8854,44429296937.0156,42129061937.9341,42006529633.5014,52190562712.0396,51885588481.0885,55810109299.0554,72999646521.5027
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Russian Federation,RUS,..,27656266696.1263,386216337149.112,368042950258.841,377052204307.945,432730507964.11,468645216082.719,555179461638.925,596769862769.564,632241824796.464,581709956946.206,597217063819.197
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Rwanda,RWA,44514230.2782154,190641890.700649,945126111.233454,917998055.127134,1013756070.46449,1179065818.21496,1354658758.16221,1464573537.8348,1719668098.77361,1867263803.70416,1725574898.68952,1834050909.65197
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Samoa,WSM,69045292.0003983,63657900.5985558,101674433.293393,112244940.954544,88868313.1645827,123656063.041719,162559147.904381,177244065.937656,277056415.241412,294681800.100088,321163283.656377,447089817.094158
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,San Marino,SMR,..,135161372.533955,392044349.567832,378976113.953944,450983493.470616,359153967.380821,338919975.008337,473069834.537933,781674169.94328,954382643.359993,716066334.08873,836088074.053394
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Sao Tome and Principe,STP,..,11639663.8147926,63523954.9791131,72864704.9867351,63203006.4164723,58950229.500284,43683545.117539,47148376.7357912,75287733.6769769,75017386.4624661,64476467.0374442,46247347.8884686
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Saudi Arabia,SAU,13437132418.9441,20846854711.0682,744440513643.462,626989686477.742,547266635919.121,509457096430.156,509468527336.473,514962537825.302,472850970844.846,473889603512.936,478231707665.7,457948635287.488
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Serbia,SRB,..,..,12051956986.1277,11344953319.4664,10748918412.8601,11906315333.2437,12874374086.5037,14994710381.1554,16586724160.6969,18616661464.3849,20679650165.5243,27569406103.6015
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Seychelles,SYC,16638359.4343515,43752074.0468578,465010215.592435,536145674.407411,523503786.87859,545203276.387118,549521831.728019,580545515.11504,559681941.832234,702584737.676732,638960849.807493,682793969.314271
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Sierra Leone,SLE,5428453.14478383,49207274.4210529,600784544.071815,579013520.60832,497242646.676568,549121050.851388,501210759.592547,530137881.482077,707703898.12545,945907747.182478,624496474.631725,495698793.817761
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Singapore,SGP,27789982289.34,81084978988.8664,261582777243.075,251875782494.842,251058293461.882,285000274600.258,292715632357.011,285477830549.322,369834181899.806,425097835210.8,296628740109.38,359834756845.917
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Slovak Republic,SVK,..,4376328677.41435,2620751837.79851,2892029439.91285,2879889589.86374,3620878540.50759,5229297354.833,7168770088.19532,9343714002.21729,9609533728.63927,10280260081.4338,11288019853.7365
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Slovenia,SVN,..,3196099145.64647,1016368870.65301,856213889.025237,742060176.083081,889788337.683431,933092542.007261,1015426218.95744,1311110695.57558,2266987091.84422,2267946375.45725,2369992496.30557
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Solomon Islands,SLB,17599672.6465693,32044869.2772408,495902580.255375,519562129.906361,513960963.295802,574230569.143112,617115407.092056,571632111.089413,660995997.34991,694515407.823578,661603757.979699,688220066.972769
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,South Africa,ZAF,2582983157.87227,7702061131.77162,49121568380.4854,45887065756.7249,47180127300.8565,50722891363.2361,51642041966.6735,55055893656.867,55008491995.5568,57597149617.2517,60553113006.2543,62491675820.3129
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,South Sudan,SSD,..,..,416808670.075841,229880518.366327,68159818.6400242,33820210.9558201,36396368.1998606,378281747.007865,183614816.68196,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Spain,ESP,57238070967.6203,35607623344.835,50411846511.5441,53973842235.8777,63039926528.9472,69400198866.0331,70633189427.7056,74731427284.14,81287702460.7527,92201269194.64,92905070059.7299,103088770527.743
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Sri Lanka,LKA,447030481.606109,1131355289.18666,8210750127.74159,7302096590.22385,6008199165.17799,7959047614.93675,6920825566.09992,7648305273.42442,5663994385.32784,3136991506.34787,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,St. Kitts and Nevis,KNA,16284226.5723919,45199214.9459163,327252698.805102,288394872.297999,320542568.31894,365098328.465168,363216830.554272,362798006.089721,373502419.388162,337532614.294912,293979512.215724,286074596.982653
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,St. Lucia,LCA,44589868.4042054,78828583.5046657,257658514.613209,317540361.620252,305519500.768958,321767417.204396,285824309.747523,260870367.109565,231361279.00078,433117473.472593,389083414.445693,424323643.897079
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,St. Vincent and the Grenadines,VCT,26490000,55179038.167382,157371371.547547,166009602.198323,192255789.768022,182046079.244525,169562298.93521,193357067.381966,205195146.794269,311902934.999223,320193327.161331,280564003.843077
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Sudan,SDN,11414226.5723919,137814239.250023,181457168.977027,173516490.886742,168284353.053784,177933851.813136,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Suriname,SUR,41887843.425981,133306155.826373,625144169.129015,330244649.262198,381050648.917497,424603963.080103,580780344.590911,647934729.692427,584929135.567322,992256911.851906,1194597643.59574,1346122670.63627
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Sweden,SWE,20324328881.439,16498728321.8885,62579168750.6963,58098544752.6552,59361642625.4786,62191481193.5854,60566144400.5195,55509629819.8897,58260344659.2008,62053165556.5423,64288785008.4922,60862760991.0537
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Switzerland,CHE,61284432314.7384,53620270122.4935,545787281753.12,602402585638.351,678909680869.541,811030675725.885,787021335043.725,854928999231.114,1083404341999.89,1109821661884.41,923627520640.528,863891876435.069
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Syrian Arab Republic,SYR,446790359.434352,354635059.439828,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Tajikistan,TJK,..,94280831.9251688,512645031.16602,493391433.036105,644763434.415511,1291955730.80213,1284070863.38126,1466304531.22901,2238305810.05378,2498779540.05517,3847356746.4018,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Tanzania,TZA,192800000,994821489.507032,4390430240.97061,4080762377.72074,4350687047.93764,5887869884.67437,5049646420.4773,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Thailand,THA,14258318641.9314,32665494240.0387,157162740027.006,156459956382.606,171772074486.519,202538295197.399,205640628937.522,224355506654.641,258104429788.605,246025242648.57,216500525687.125,224470464418.923
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Timor-Leste,TLS,..,..,311471064.613909,437752180.980057,280953720.723143,544434360.995242,673903564.681158,656221032.73923,656523631.709921,934780578.64168,830810029.645485,781994896.673166
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Tonga,TON,31338618.0876641,24642268.2072333,158784814.420293,156107668.817026,176497315.495875,198522418.422513,215149318.603045,218448401.776129,298947629.788317,361811847.800967,375564012.935228,396530126.417996
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Trinidad and Tobago,TTO,512775399.218961,1402802249.32216,11493196340.5523,9927294618.75719,9464961137.25085,8369757249.16876,7575050348.59939,6928951713.59145,6953756951.24419,6879594621.96588,6832392604.5144,6255633381.74802
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Tunisia,TUN,866664126.740977,1871427065.05158,7498010302.87675,7559201960.29189,6137077790.03259,6143986079.65126,5661370258.89029,7919981404.82365,9810630874.82627,8845557076.37304,8094326708.95378,9239745488.47506
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Turkiye,TUR,7626099813.58548,23514529510.39,127421921235.759,110489628113.015,104810530764.478,107657025384.516,92997230040.5605,105619672447.934,93511562720.3207,109534857096.539,123735138185.001,140858353035.103
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Uganda,UGA,43986075.0309428,808042388.803331,3316363815.29631,2908876773.27382,3097848069.80846,3720863721.20488,3358514649.90299,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Ukraine,UKR,..,1477202335.54994,7538804512.33223,13300880765.1311,15537256304.3675,18810931196.5576,20817897004.1028,25317002926.8886,29137541200.0461,30966674653.8888,28505931892.0519,40510106307.8863
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,United Arab Emirates,ARE,4890564527.19409,13631620189.1667,78424381665.0826,93929134196.4176,85390832746.3078,95377648625.516,99503335478.7452,108359358451.761,106701571777.291,131116705892.304,138433303844.914,189490945175.271
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,United Kingdom,GBR,43145747847.3062,50939389681.351,124487425221.296,148109299505.898,134931850848.279,150857673778.943,172657749536.315,173569199262.767,180054101389.553,194181397315.03,176409966646.608,177915356242.234
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,United States,USA,173093564607.845,128399516602.723,434416188744.625,383728497570.133,405942428719.749,451285263406.24,449907088828.546,516700583371.247,628369715338.322,716152260973.711,706644215998.894,773426187289.128
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Uruguay,URY,1445585539.04483,2775536525.06834,17554713318.1913,15633854333.4106,13471669447.4569,15959345500.7884,15556520867.2273,14504021740.9161,16250371651.3164,16962770286.5533,15126762057.5326,16256769466.6151
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Uzbekistan,UZB,..,..,24195780634.2289,24287333269.6036,26284410686.6739,28070940955.3947,27077105981.1617,29291325502.0694,34903111839.0572,35375443899.6491,35773956817.6684,34557511091.0994
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Vanuatu,VUT,37691806.7746938,38922820.4827534,183998594.875318,269167136.176373,267345975.934803,395101633.946324,420592370.174891,511546284.1172,613636752.088083,664751367.261715,638537154.34393,643768389.576285
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Viet Nam,VNM,..,3416511105.0847,34189368832.6688,28250254960.181,36527291044.3307,49075567812.4586,55452622582.5609,78334835182.609,94833616150.4504,109371353442.833,86539530966.6451,92237540812.2468
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,West Bank and Gaza,PSE,..,..,672378108.54,580939642.18,312800333.67,446349334.35,537846124.64,658352116.3,697074683.28,872540971.01,896900000,1323200000
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,"Yemen, Rep.",YEM,441445657.765575,2913976400.77575,4357504076.77657,1442757093.53636,877442199.453388,920558927.722887,2983208349.3994,1653643445.98599,969612981.567713,1687999721.249,1250826378.53556,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Zambia,ZMB,201213453.144784,244824131.796944,3078362296.84348,2967626716.43206,2352719004.10271,2082083919.53427,1569229906.13102,1448624290.19899,1203448374.22209,2753875454.29119,2967565317.1942,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Zimbabwe,ZWE,295117984.592622,321301858.310207,363832802.383277,434586085.852928,407193244.098736,292621249.111637,86951094.0294849,151240506.889991,33405021.0134395,838780244.641997,598621573.627058,115529709.859095
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Euro area,EMU,..,351979822071.882,745741427667.848,701552553007.993,741790800990.739,802685567836.537,822526232328.578,914226843967.921,1077848983437.96,1196161663459.27,1184841571677.44,1266772714159.61
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..
